,Unnamed: 0,type,category,review,star,token_review
0,1,에어팟프로,별점,"누나한테 선물로 주려고 샀습니다. 그동안 여러개 샀는데, 정작 가족들에겐 챙겨주지못했고 그동안 누나는 절 많이 챙겨줬는데 저는 막상 준것도 챙겨주지도 못한 미안한 마음에 샀습니다. 처음엔 거부하더니 강제로 포장을 뜯고 사용하게 하자 엄청 만족스러운지 광대가 하늘끝까지 치솟아 오르더라구요. 덕분에 저도 기분이 좋아졌습니다.

처음에 페어링이 어려울줄알았는데 제품오픈하고 뚜껑을 여니 바로 연결되더라구요. 이어팁이 커서 작은걸로 교체하려고 했더니 너~무 빡빡하게 끼워져있어서 교체하기 힘들었는데 어떻게 하다보니 교체가 되었네요; 따로 아이폰이 없어 서브폰으로 설정을 마친뒤 원래 쓰던 폰에서 사용했습니다. 물론 아이폰이 아니라 완벽한 호환은 되지 않지만 기본적인 세팅만 해주고 사용하기엔 큰 무리가 없습니다. 주변에 아이폰유저가 있다면 그분께 커피한잔사드리고 잠시동안만 최초세팅을 하는데 도움을 얻는다면 그 이후로는 편할겁니다.

그 뭐지.. 노캔기능 엄청나더라구요. 완전차단은 아닌데 엄청 멀리서? 또는 백그라운드식으로 미세하게 들리는 정도랄까요? 엄청 기대한 것 치곤 그냥 그런느낌을 저는 받았는데, 누나들이 사용하는거니 뭐.. 암튼 만족한다니 저도 좋았습니다 ㅎ",5,"['누나', '한테', '선물', '로', '주', '려고', '샀습니다', '그동안', '여러', '개', '샀는데', '정작', '가족', '들', '에겐', '챙겨주지못', '했고', '그동안', '누나', '는', '절', '많이', '챙겨', '줬는데', '저', '는', '막상', '준것도', '챙겨주지도', '못', '한', '미안한', '마음', '에', '샀습니다', '처음', '엔', '거부', '하더니', '강제', '로', '포장', '을', '뜯고', '사용', '하게', '하자', '엄청', '만족스러운지', '광대', '가', '하늘', '끝', '까지', '치솟아', '오르더라구요', '덕분', '에', '저', '도', '기분', '이', '좋아졌습니다', '\n\n', '처음', '에', '페어', '링', '이', '어려울줄', '알았는데', '제품', '오픈', '하고', '뚜껑', '을', '여니', '바로', '연결', '되더라구요', '이어', '팁', '이', '커서', '작은', '걸', '로', '교체', '하려고', '했더니', '너무', '빡빡', '하게', '끼워져있어서', '교체', '하기', '힘들었는데', '어떻게', '하다', '보니', '교체', '가', '되었네요', '따로', '아이폰', '이', '없어', '서브', '폰', '으로', '설정', '을', '마친', '뒤', '원래', '쓰던', '폰', '에서', '사용', '했습니다', '물론', '아이폰', '이', '아니라', '완벽한', '호환', '은', '되지', '않지만', '기본', '적', '인', '세팅', '만', '해주고', '사용', '하기엔', '큰', '무리', '가', '없습니다', '주변', '에', '아이폰', '유저', '가', '있다면', '그', '분', '께', '커피한잔', '사드', '리', '고', '잠시', '동안', '만', '최초', '세', '팅', '을', '하는데', '도움', '을', '얻는다면', '그', '이후', '로는', '편할', '겁니다', '\n\n', '그', '뭐', '지', '노캔', '기능', '엄청나더라구요', '완전', '차단', '은', '아닌데', '엄청', '멀리', '서', '또는', '백', '그', '라운드', '식', '으로', '미세하게', '들리는', '정도', '랄', '까요', '엄청', '기대한', '것', '치곤', '그냥', '그런', '느낌', '을', '저', '는', '받았는데', '누나', '들', '이', '사용', '하는거니', '뭐', '암튼', '만족한다니', '저', '도', '좋았습니다']"
1,2,에어팟프로,별점,"진작 살 걸 그랬어요.. 에어팟 2세대 무선충전 사용하고 있었는데 제가 왼쪽 귓구멍이 작아서 자꾸 빠지는 바람에 걸어다닐때는 안하게 되더라구요. 살짝 스치면 바로 빠지는데 잃어버릴까봐.. 살까 말까 하고 있었는데 남편 찬스로 드디어 갖게 되었고 에어팟은 남편에게 저는 프로 획득..😍

1. 일단 좋은점은 소음 차단 되는게 너무너무 좋아요. 집중해야 하는 업무 인데 사무실이 시끌시끌해서 집중 너무 안되서 결국 야근하면서 집중하는 날이 많았는데 음악을 틀지 않더라도 노캔만 켜놔도 웅성웅성 소음은 차단되서 너무 좋아요. 업무 향상력 up up..!

2. 두번째는 저처럼 귓구멍이 작아서 . 저는 s사이즈 팁으로 바꿔 꼈는데 이제 걷거나 뛰어도 빠지지 않고 아주 안락하게 들어가 있습니당.

3. 맥북과 아이폰을 쓰고 있어서 인지 호환도 완벽하고 요..😍

4. 일단 40분 넘게 착용해본 결과 저는 귀가 아프거나 멀미같은 증상이 느껴지지는 않아요. 팁을 자신에게 맞는 사이즈로 잘 고르시면 될 거 같아요.

5. . 정말 위험할거 같아요! 특히 음악들으면서 걸을때는 사람이나 자전거 전기차 등등 소리 못듣고 위험할거 같아요.

6. . 남편 에어팟도 프로로 바꿔줘야 겠어요!",5,"['진작', '살', '걸', '그랬어요', '에어팟', '2', '세대', '무선', '충전', '사용', '하고', '있었는데', '제', '가', '왼쪽', '귓구멍', '이', '작아서', '자꾸', '빠지는', '바람', '에', '걸어', '다닐', '때', '는', '안', '하게', '되더라구요', '살짝', '스치면', '바로', '빠지는데', '잃어버릴까봐', '살까', '말까', '하고', '있었는데', '남편', '찬스', '로', '드디어', '갖게', '되었고', '에어팟', '은', '남편', '에게', '저', '는', '프로', '획득', '\n\n', '1', '일단', '좋은', '점', '은', '소음', '차단', '되는게', '너무', '너무', '좋아요', '집중', '해야', '하는', '업무', '인데', '사무실', '이', '시끌시끌해서', '집중', '너무', '안되서', '결국', '야근', '하면서', '집중', '하는', '날', '이', '많았는데', '음악', '을', '틀', '지', '않더라도', '노캔', '만', '켜', '놔도', '웅', '성웅', '성', '소음', '은', '차단', '되서', '너무', '좋아요', '업무', '향상', '력', 'up', 'up', '\n\n', '2', '두번째', '는', '저', '처럼', '귓구멍', '이', '작아서', '저', '는', 's', '사이즈', '팁', '으로', '바꿔', '꼈는데', '이제', '걷거나', '뛰어도', '빠지지', '않고', '아주', '안락하게', '들어가', '있', '습', '니당', '\n\n', '3', '맥북', '과', '아이폰', '을', '쓰고', '있어서', '인지', '호', '환도', '완벽하고', '요', '\n\n', '4', '일단', '40분', '넘게', '착용', '해본', '결과', '저', '는', '귀가', '아프거나', '멀미', '같은', '증상', '이', '느껴지지는', '않아요', '팁', '을', '자신', '에게', '맞는', '사이즈', '로', '잘', '고르시면', '될', '거', '같아요', '\n\n', '5', '정말', '위험할거', '같아요', '특히', '음악', '들으면서', '걸', '을', '때', '는', '사람', '이나', '자전거', '전기차', '등등', '소리', '못', '듣고', '위험할거', '같아요', '\n\n', '6', '남편', '에어팟', '도', '프로', '로', '바꿔줘야', '겠어요']"
2,3,에어팟프로,별점,"음질은 기존의 이어팟만 쓰다가 비교했을 때 유선보다 무선이 어쩔 수 없이 떨어진다는 것을 감안하면 생각보다 깔끔합니다. 보컬이 강조된 느낌이고 드럼소리는 작은 편입니다.통화품질은 상대방 체감상 이어팟으로 할 때 마이크 거리에 따른 차이가 심했는데 에어팟 프로는 그런게 없이 잘 들리고 끊김없이 좋았습니다.노이즈 캔슬링은 상당히 만족스럽고 주변음 허용 모드도 귀에 거슬리지 않게 깔끔합니다. 귓구멍이 작아 오픈형 이어폰을 선호해서 지금까지 이어팟을 사용했는데 에어팟 프로는 커널형이지만 (제 경우 작은 이어팁으로 교체) 편안하게 귀에 잘 들어가고 딱 맞는 착용감입니다.터치방식이 아닌 버튼클릭형인 점이 약간 아쉽지만 수시로 터치되는 것보다는 개인적으로는 잘 사용하지 않는 기능을 클릭으로 둔 것이 오히려 좋은 점이기도 합니다.c타입 케이블 충전인 줄 알았는데 라이트닝케이블이고, 박스에 포함된 케이블은 한쪽은 c타입, 한쪽은 라이트닝인 형태라 기존의 usb단자형 충전헤드에는 적용할 수 없습니다.아이폰8 유저라서 호환 및 연결성 등에서 단점을 찾을 순 없었습니다.(양치질할 때 모르고 끼고 있었다가 턱을 움직이는 동작 때문에 귀에서 떨어졌습니다.. 물에 빠트리진 않았지만 주의해야할듯..ㅎㅎ)",5,"['음질', '은', '기존', '의', '이어팟', '만', '쓰다가', '비교', '했을', '때', '유선', '보다', '무선', '이', '어쩔', '수', '없이', '떨어진다는', '것', '을', '감안', '하면', '생각', '보다', '깔끔합니다', '보컬', '이', '강조', '된', '느낌', '이고', '드럼', '소리', '는', '작은', '편입', '니', '다', '통화', '품질', '은', '상대방', '체감', '상', '이어팟', '으로', '할', '때', '마이크', '거리', '에', '따른', '차이', '가', '심했는데', '에어팟', '프로', '는', '그런게', '없이', '잘', '들리고', '끊김', '없이', '좋았습니다', '노이즈', '캔', '슬링', '은', '상당히', '만족스럽고', '주변', '음', '허용', '모드', '도', '귀', '에', '거슬리지', '않게', '깔끔합니다', '귓구멍', '이', '작아', '오픈', '형', '이어폰', '을', '선호', '해서', '지금', '까지', '이어팟', '을', '사용', '했는데', '에어팟', '프로', '는', '커널', '형', '이지만', '제', '경우', '작은', '이어', '팁', '으로', '교체', '편안하게', '귀', '에', '잘', '들어가고', '딱', '맞는', '착용', '감', '입니다', '터치', '방식', '이', '아닌', '버튼', '클릭', '형', '인', '점', '이', '약간', '아쉽지만', '수시로', '터치', '되는', '것', '보다는', '개인', '적', '으로는', '잘', '사용', '하지', '않는', '기능', '을', '클릭', '으로', '둔', '것', '이', '오히려', '좋은', '점', '이기도', '합니다', 'c', '타입', '케이블', '충전', '인', '줄', '알았는데', '라이트닝', '케이블', '이고', '박스', '에', '포함', '된', '케이블', '은', '한쪽', '은', 'c', '타입', '한쪽', '은', '라이트닝', '인', '형태', '라', '기존', '의', 'usb', '단', '자형', '충전', '헤드', '에는', '적용', '할', '수', '없습니다', '아이폰', '8', '유저', '라서', '호환', '및', '연결', '성', '등', '에서', '단점', '을', '찾을', '순', '없었습니다', '양치질', '할', '때', '모르고', '끼', '고', '있었다가', '턱', '을', '움직이는', '동작', '때문', '에', '귀', '에서', '떨어졌습니다', '물', '에', '빠', '트리', '진', '않았지만', '주의', '해야', '할듯']"
3,4,에어팟프로,별점,"물건이 소진되어서 물건확보하고 배송까지 늦으면 2주까지 걸린다고 하셨는데 5일만에 왔습니다
안드폰을 쓰고 있지만 블루투스매니아로서 에어팟프로를 지나칠 수 없어서 하나 구매했는데 구지
비교하자면 몇만원밖에 차이 안나는 보스 제품인 사운드스포츠프리랑 비교했을때, 일단음질은 개인취향으로 약간 갈릴 수 있는데 개인적으로 에어팟프로가 약간 더 맑게 들리는것 같군요 다만 베이스 부분은 에어팟프로가 좀 약하네요 볼륨 조절을 이어폰에서 버튼조작으로 할 수 없다는것도 조금은 불편한거 같은데
근데 이런 모든 단점들이 음질과 노캔기능과 룩이 다 해결해주는것 같습니다
배터리를 확인하기 위해서 에어팟 프로 배터리앱을 받는건
블루투스 볼륨이 더 작아지는 현상과 페어링 연결 끊김현상 기타등등이 한번씩 있어서 따로 에어팟프로 관련앱은 아예 안쓰는걸 추천합니다
헤드폰과 비교하면 안되지만 1000XM3보다 에어팟프로가 약간 더 맑은 부분이 있는데 그래도 헤드폰에서 나오는 풍부한 소리는 못나오네요
갤럭시에서 사용시 노캔모드와 주변소리허용모드 두가지모드만되는데..
두가지모드기능끔 을 사용하기 위해서는
아이폰과 딱 한번 페어링 해준뒤 블루투스설정에서 왼쪽 오른쪽 '끔'모드를 추가한뒤 갤럭시와 연결하면
계속해서 세가지모드가 사용 가능합니다
아~~~주 사용중입니다
~~~~",5,"['물건', '이', '소진', '되어서', '물건', '확보', '하고', '배송', '까지', '늦으면', '2', '주', '까지', '걸린다고', '하셨는데', '5일', '만에', '왔습니다', '\n', '안드폰', '을', '쓰고', '있지만', '블루투스', '매니아', '로서', '에어팟', '프로', '를', '지나칠', '수', '없어서', '하나', '구매', '했는데', '구지', '\n', '비교', '하자면', '몇', '만원', '밖에', '차이', '안나', '는', '보스', '제품', '인', '사운드', '스포츠', '프리', '랑', '비교', '했을', '때', '일단', '음질', '은', '개인', '취향', '으로', '약간', '갈릴', '수', '있는데', '개인', '적', '으로', '에어팟', '프로', '가', '약간', '더', '맑게', '들리는것', '같군요', '다만', '베이스', '부분', '은', '에어팟', '프로', '가', '좀', '약하네요', '볼륨', '조절', '을', '이어폰', '에서', '버튼', '조작', '으로', '할', '수', '없다는것도', '조금', '은', '불편한거', '같은데', '\n', '근데', '이런', '모든', '단점', '들', '이', '음질', '과', '노캔', '기능', '과', '룩', '이', '다', '해결', '해주는것', '같습니다', '\n', '배터리', '를', '확인', '하기', '위해', '서', '에어팟', '프로', '배터리', '앱', '을', '받는건', '\n', '블루투스', '볼륨', '이', '더', '작아지는', '현상', '과', '페어', '링', '연결', '끊김', '현상', '기타등등', '이', '한번', '씩', '있어서', '따로', '에어팟', '프로', '관련', '앱', '은', '아예', '안', '쓰는걸', '추천', '합니다', '\n', '헤드폰', '과', '비교', '하면', '안되지만', '1000', 'XM', '3', '보다', '에어팟', '프로', '가', '약간', '더', '맑은', '부분', '이', '있는데', '그래도', '헤드폰', '에서', '나오는', '풍부한', '소리', '는', '못', '나오네요', '\n', '갤럭시', '에서', '사용', '시', '노캔', '모드', '와', '주변', '소리', '허용', '모드', '두', '가지', '모드', '만', '되는데', '\n', '두', '가지', '모드', '기능', '끔', '을', '사용', '하기', '위', '해서는', '\n', '아이폰', '과', '딱', '한번', '페어', '링', '해준', '뒤', '블루투스', '설정', '에서', '왼쪽', '오른쪽', '끔', '모드', '를', '추가', '한', '뒤', '갤럭시', '와', '연결하면', '\n', '계속', '해서', '세', '가지', '모드', '가', '사용', '가능합니다', '\n', '아주', '사용', '중', '입니다', '\n']"
4,5,에어팟프로,별점,일단 다른 쇼핑몰보다 저렴하게 구매하고 배송도 빨라서 만족스러웠습니다! 기존에 모멘텀 트루 와이어리스를 사용하는데 확실히 음질이나 공간감면에서는 이제품이 에어팟 프로보다 좀더 좋지만 그외 통화성능이나 노이즈켄슬 기능이 정말 대박입니다! 모든 소리를 다 잡아주진 않치만 우리가 일상에서 느끼는 일정한 음의 소음들은 거의다 캔슬되는거같습니다 ! 그리고 두모델다 주변음 허용모드가 있는데 그동안 이 젠하이져모멘텀이 가장 자연스럽게 잘들리는줄 알았는데 에어팟 프로는 훨씬 더 자연스럽게 외부 소리를 들려주어서 정말 놀랐습니다 마치 귀에 밀착이 잘안되어있나 착각할정도로 자연스러웠고 두 모델 다 커널형이라 귀에 꽂고 주변음소음 모드를 켜놓고 모멘텀 경우에는 먼가 귀를 막고 속에서 웅웅 거리는듯한 소리가 들렸는데 에어팟 프로는 같은상황에서 정말 귀에 아무것도 안끼고 말하는듯한 자연스러운 느낌이여서 이거에 한번 더 놀랐습니다! 더 장점에 대해 말하고 싶지만 말이 더 길어질것 같아서 여기까지만 적겠습니다 ㅎ 정말 추천드립니다 ! 애매하게 좋은거 사서 좀쓰다 만족못하고 다른모델을 사게되는 그런 중복투자하지마시구 한번 구입하실 때 비싼모델을 사시는게 훨씬더 이득이고 ㅎ,5,"['일단', '다른', '쇼핑몰', '보다', '저렴하게', '구매', '하고', '배송', '도', '빨', '라서', '만족스러웠습니다', '기존', '에', '모멘텀', '트루', '와이어', '리스', '를', '사용', '하는데', '확실히', '음질', '이나', '공간', '감면에서는', '이', '제품', '이', '에어팟', '프로', '보다', '좀더', '좋지만', '그', '외', '통화', '성능', '이나', '노이즈', '켄슬', '기능', '이', '정말', '대박', '입니다', '모든', '소리', '를', '다', '잡아주진', '않치만', '우리', '가', '일상', '에서', '느끼는', '일정한', '음', '의', '소음', '들', '은', '거의', '다', '캔슬', '되는거', '같습니다', '그리고', '두', '모델', '다', '주변', '음', '허용', '모드', '가', '있는데', '그동안', '이', '젠하이져', '모멘텀', '이', '가장', '자연', '스럽게', '잘', '들리는줄', '알았는데', '에어팟', '프로', '는', '훨씬', '더', '자연', '스럽게', '외부', '소리', '를', '들려주어서', '정말', '놀랐습니다', '마치', '귀', '에', '밀착', '이', '잘', '안되어있나', '착각', '할', '정도', '로', '자연스러웠고', '두', '모델', '다', '커널', '형', '이라', '귀', '에', '꽂고', '주변', '음', '소음', '모드', '를', '켜놓고', '모멘텀', '경우', '에는', '먼가', '귀', '를', '막고', '속', '에서', '웅웅', '거리', '는', '듯', '한', '소리', '가', '들렸는데', '에어팟', '프로', '는', '같은', '상황', '에서', '정말', '귀', '에', '아무', '것', '도', '안', '끼고', '말', '하는듯', '한', '자연스러운', '느낌', '이', '여서', '이', '거', '에', '한번', '더', '놀랐습니다', '더', '장점', '에', '대해', '말', '하고', '싶지만', '말', '이', '더', '길어질것', '같아서', '여기', '까지만', '적겠습니다', '정말', '추천', '드립니다', '애매하게', '좋은', '거', '사서', '좀', '쓰다', '만족', '못', '하고', '다른', '모델', '을', '사게', '되는', '그런', '중복', '투자', '하', '지', '마시구', '한번', '구입', '하실', '때', '비싼', '모델', '을', '사시는게', '훨씬', '더', '이득', '이고']"
5,6,에어팟프로,별점,"2일만에 온거면 빠르게 온거니 만족스럽습니다. 에어팟2와 비교했을 때 에어팟2는 노래의 볼륨으로 어느정도 주변 소음을 차단할 수 있었으나 오픈형의 한계로 주변 소음을 어느정도 받아들어야한다는 점, 소음의 크기에 따라 에어팟의 볼륨도 높아진다는 점이 아쉬워 프로를 구매하게 되었습니다. 개인적으로는 에어팟2와는 음질 차이가 거의 없다고 느껴지네요. 다만 프로는 커널형이라 그런지 조금 더 풍부한 사운드로 들을 수 있다는 점 그리고 딥베이스의 타격감을 확실하게 느낄 수 있다는 장점이 있습니다.금전 문제로 에어팟2와 프로를 망설이시는 분께는 에어팟2도 충분히 사용자에게 만족감을 주고 애플 기기와 어울리는 조합이라고 말씀드리고 싶습니다. 제가 에어팟2가 있음에도 프로를 구매한 이유는 위에 기재한 소음에 따라 볼륨이 높아진다는 점 그리고 소음을 그대로 받는다는 점이 가장 불편했기에 프로를 구매했고 그래서 노이즈캔슬링 기능에 굉장한 만족감을 느끼고 있습니다. 저와 같은 이유로 구매하시는 분들께는 높은 만족감을 느낄 수 있을 것 같습니다. 물론 노이즈캔슬링 제품을 이전에 접했고 좋은 기기를 사용 중이시라면 이 제품이 아쉽게 느껴질 수도 있을 것 같습니다. 모든 소리를 완전 차단해주는 건 아니거든요. 갑자기 치고 나가는 오토바이 소리, 스피커에서 흘러나오는 노래는 어느정도 들립니다. 하지만 은근한 스트레스를 주는 신호에 걸려 멈춰있다가 출발하는 자동차의 소리, 버스 소리, 주방에서 설거지하는 소리, 거실에 틀어놓은 티비 소리 등등 원치 않는 소리는 확실하게 제거해주어 독립된 공간에 있다는 느낌을 갖게 합니다. 작년 3월 에어팟2 무선이 249,000원에 출시되었고 그해 11월 에어팟 프로가 329,000원에 출시되었습니다. 둘의 가격차이는 8만원입니다. 개인적으로 8만원 차이라 믿을 수 없을만큼 애플에서 에어팟 프로의 가격 측정을 어느정도 낮게 잡았다고 생각될 만큼 훌륭한 기기입니다.",5,"['2일', '만에', '온거면', '빠르게', '온거니', '만족스럽습니다', '에어팟', '2', '와', '비교', '했을', '때', '에어팟', '2', '는', '노래', '의', '볼륨', '으로', '어느', '정도', '주변', '소음', '을', '차단', '할', '수', '있었으나', '오픈', '형', '의', '한계', '로', '주변', '소음', '을', '어느', '정도', '받아', '들어', '야한다는', '점', '소음', '의', '크기', '에', '따라', '에어팟', '의', '볼륨', '도', '높아진다는', '점', '이', '아쉬워', '프로', '를', '구매', '하게', '되었습니다', '개인', '적', '으로는', '에어팟', '2', '와는', '음질', '차이', '가', '거의', '없다고', '느껴지네요', '다만', '프로', '는', '커널', '형', '이라', '그런지', '조금', '더', '풍부한', '사운드', '로', '들을', '수', '있다는', '점', '그리고', '딥', '베이스', '의', '타', '격감', '을', '확실하게', '느낄', '수', '있다는', '장점', '이', '있습니다', '금전', '문제', '로', '에어팟', '2', '와', '프로', '를', '망설이시는', '분께는', '에어팟', '2', '도', '충분히', '사용자', '에게', '만족감', '을', '주고', '애플', '기기', '와', '어울리는', '조합', '이라고', '말씀드리고', '싶습니다', '제', '가', '에어팟', '2', '가', '있음에도', '프로', '를', '구매', '한', '이유', '는', '위', '에', '기재', '한', '소음', '에', '따라', '볼륨', '이', '높아진다는', '점', '그리고', '소음', '을', '그대로', '받는다는', '점', '이', '가장', '불편했기에', '프로', '를', '구매', '했고', '그래서', '노이즈', '캔', '슬링', '기능', '에', '굉장한', '만족감', '을', '느끼고', '있습니다', '저', '와', '같은', '이유', '로', '구매', '하시는', '분', '들께는', '높은', '만족감', '을', '느낄', '수', '있을', '것', '같습니다', '물론', '노이즈', '캔', '슬링', '제품', '을', '이전', '에', '접', '했고', '좋은', '기기', '를', '사용', '중이', '시', '라면', '이', '제품', '이', '아쉽게', '느껴질', '수도', '있을', '것', '같습니다', '모든', '소리', '를', '완전', '차단', '해주는', '건', '아니거든요', '갑자기', '치고', '나가는', '오토바이', '소리', '스피커', '에서', '흘러나오는', '노래', '는', '어느', '정도', '들립니다', '하지만', '은근', '한', '스트레스', '를', '주는', '신호', '에', '걸려', '멈춰있다가', '출발', '하는', '자동차', '의', '소리', '버스', '소리', '주방', '에서', '설거지', '하는', '소리', '거실', '에', '틀어놓은', '티비', '소리', '등등', '원', '치', '않는', '소리', '는', '확실하게', '제거', '해주어', '독립', '된', '공간', '에', '있다는', '느낌', '을', '갖게', '합니다', '작년', '3월', '에어팟', '2', '무선', '이', '249000원', '에', '출시', '되었고', '그해', '11월', '에어팟', '프로', '가', '329000원', '에', '출시', '되었습니다', '둘', '의', '가격', '차이는', '8만원', '입니다', '개인', '적', '으로', '8만원', '차이', '라', '믿을', '수', '없을만큼', '애플', '에서', '에어팟', '프로', '의', '가격', '측정', '을', '어느', '정도', '낮게', '잡았다고', '생각', '될', '만큼', '훌륭한', '기기', '입니다']"
6,7,에어팟프로,별점,"아이가 원하던 에어팟프로! 에어팟 1세대부터 2세대 유선, 무선까지.. 그러고보니 에어팟 2세대 무선 나온지도 얼마 안되었는데 이번엔 프로라니..;; 갈수록 고가가 되어가는 애플의 이어폰들~ 걸핏하면 잃어버리는 아이에게 매번 사주기도 정말 아깝고 안타깝고... 그래도 이번엔 전액 들이지 않고 타임딜로 2만원 쿠폰까지 적용해서 ￦309,000에 구매할 수 있었어서 그나마 lucky! (애플 판매사 어느 곳보다 현재 기준, 에어팟프로를 가장 싸게 파는 곳이었어요~^^) 14일부터 순차배송이라길래 느긋이 기다렸는데 예상보다 빠르게 14일인 오늘 도착했어요~&^^ 주문순차에서 빨랐던 듯.. ㅎ 서비스로 블랙실리콘케이스(완전 잘 맞진 않으나 안씌우는 것보다는 나아요..기대는 금물..)와클립까지 함께 보내주었어서 좋았어요(공짜니까요..ㅋ;;)다른 곳에서 자석방지 스티커도 구매해 바로 부착했어요~ ★ 기존의 커널형 이어폰의 단점이었던 외부 소음에 대해 에어팟프로는 노이즈캔슬링 기능이 더해져서 노이즈 수용(안전수용)과 감쇠로 . 외부소음으로부터 보다 자유롭게 보호될 수 있게 채택한 에어팟프로입니다. : 대학생 아이의 실 사용소감대 중 소 사이즈의 이어팁 중에서 맞는 것을 찾아 끼우는 게 사용 첫 단계~이어팁을 자신의 귀에 맞게 교체한 후에는 블루투스 기기 설정 메뉴에 들어가 ‘이어팁 착용 테스트’를 해볼 수 있는데 특정 음악을 들려준 후 밀착 정도를 판단, 양호 여부를 이미지로 알려준다네요. 다만 르기 때문에 기존 이어팁과의 호환은 불가능하다고... 귀 밖과 안의 압력을 맞춰주는 통풍 시스템 덕이라는데 다른 커널형 이어폰을 착용했을 때 자주 느끼는, 마치 비행기가 이륙할 때처럼 귀가 먹먹해지는 현상이 아예 없었다는 얘기!이 밖에도 생활방수, 스템이 짧아지며 오히려 더 안정감이 생겨 잘 빠지지 않는다고 하고.. 역시 최강의 강점은 노이즈캔슬링! 노캔 작동시엔 온전한 사운드로 즐길 수 있어서 몰입감이 상당하다고..! :::하지만 애플~ 좋은건 알겠는데..가격 좀 낮춰주면...안되겠니? 에고고.. 허리가 휜다 휘어 ㅠ;;",5,"['아이', '가', '원하던', '에어팟', '프로', '에어팟', '1', '세대', '부터', '2', '세대', '유선', '무선', '까지', '그러고', '보니', '에어팟', '2', '세대', '무선', '나온지도', '얼마', '안되었는데', '이번', '엔', '프로', '라니', '갈수록', '고가', '가', '되어가는', '애플', '의', '이어폰', '들', '걸핏하면', '잃어버리는', '아이', '에게', '매번', '사주기도', '정말', '아깝고', '안타깝고', '그래도', '이번', '엔', '전액', '들이지', '않고', '타임', '딜로', '2만원', '쿠폰', '까지', '적용', '해서', '309000', '에', '구매', '할', '수', '있었어서', '그나마', 'lucky', '애플', '판매', '사', '어느', '곳', '보다', '현재', '기준', '에어팟', '프로', '를', '가장', '싸게', '파는', '곳', '이었어요', '14일', '부터', '순차', '배송', '이라길래', '느긋', '이', '기다렸는데', '예상', '보다', '빠르게', '14일', '인', '오늘', '도착', '했어요', '주', '문', '순차', '에서', '빨랐던', '듯', '서비스', '로', '블랙', '실리콘', '케이스', '완전', '잘', '맞진', '않으나', '안', '씌우는', '것', '보다는', '나아요', '기대는', '금물', '와', '클립', '까지', '함께', '보내주었어서', '좋았어요', '공짜', '니까', '요', '다른', '곳', '에서', '자석', '방지', '스티커', '도', '구매', '해', '바로', '부착', '했어요', '기존', '의', '커널', '형', '이어폰', '의', '단점', '이었던', '외부', '소음', '에', '대해', '에어팟', '프로', '는', '노이즈', '캔', '슬링', '기능', '이', '더해져서', '노이즈', '수용', '안전', '수용', '과', '감쇠', '로', '외부', '소음', '으로부터', '보다', '자유롭게', '보호', '될', '수', '있게', '채택', '한', '에어팟', '프로', '입니다', '대학생', '아이', '의', '실', '사용', '소감', '대', '중', '소', '사이즈', '의', '이어', '팁', '중', '에서', '맞는', '것', '을', '찾아', '끼우는', '게', '사용', '첫', '단', '계이', '어', '팁', '을', '자신', '의', '귀', '에', '맞게', '교체', '한', '후', '에는', '블루투스', '기기', '설정', '메뉴', '에', '들어가', '이어', '팁', '착용', '테스트', '를', '해볼', '수', '있는데', '특정', '음악', '을', '들려준', '후', '밀착', '정도', '를', '판단', '양호', '여부', '를', '이미지', '로', '알려', '준다네요', '다만', '르기', '때문', '에', '기존', '이어', '팁', '과의', '호환', '은', '불가능하다고', '귀', '밖', '과', '안', '의', '압력', '을', '맞춰주는', '통풍', '시스템', '덕이', '라는', '데', '다른', '커널', '형', '이어폰', '을', '착용', '했을', '때', '자주', '느끼는', '마치', '비행기', '가', '이륙', '할', '때', '처럼', '귀가', '먹', '먹', '해지', '는', '현상', '이', '아예', '없었다는', '얘기', '이', '밖에도', '생활', '방수', '스템', '이', '짧아지며', '오히려', '더', '안정감', '이', '생겨', '잘', '빠지지', '않는다고', '하고', '역시', '최강', '의', '강점', '은', '노이즈', '캔', '슬링', '노캔', '작', '동시', '엔', '온전', '한', '사운드', '로', '즐길', '수', '있어서', '몰입', '감', '이', '상당하다고', '하지만', '애플', '좋은', '건', '알겠는데', '가격', '좀', '낮춰주면', '안되겠니', '에고', '고', '허리', '가', '휜다', '휘', '어']"
